notice_id_a,notice_id_b,jaccard
N005335,N006694,0.12244897959183673
N005335,N006695,0.3552941176470588
N005335,N006826,0.34608695652173915
N005335,N006925,0.37640449438202245
N005335,N006989,0.3578138343296328
N005335,N007071,0.36225779275484415
N005335,N007091,0.3779461279461279
N005335,N007122,0.3386454183266932
N005335,N007142,0.36818980667838314
N005335,N007153,0.37345971563981045
N005335,N007192,0.37623762376237624
N005335,N007193,0.3942969518190757
N005335,N007340,0.34789391575663026
N005335,N007398,0.3812206572769953
N005335,N007401,0.3645320197044335
N005335,N007419,0.36335403726708076
N005335,N007442,0.39664804469273746
N005335,N007443,0.37847533632286995
N005335,N007474,0.3792134831460674
N005335,N007591,0.4026431718061674
N005335,N007768,0.32695252679938747
N005335,N007793,0.37076648841354726
N005335,N007798,0.3517915309446254
N005335,N007912,0.3777197563098346
N005335,N007937,0.3600953895071542
N005335,N007951,0.3703403565640194
N005335,N007965,0.40192307692307694
N005335,N008110,0.3401015228426396
N005335,N008176,0.3747747747747748
N005335,N008180,0.3826311263972485
N005335,N008230,0.3719165085388994
N005335,N008249,0.3654867256637168
N005335,N008266,0.3681632653061224
N005335,N008292,0.3662940670679278
N005335,N008294,0.36221122112211224
N005335,N008314,0.3875
N005335,N008423,0.3528957528957529
N005335,N008460,0.3569157392686804
N005335,N008462,0.3680327868852459
N005335,N008530,0.3471008737092931
N005335,N008713,0.3058252427184466
N005335,N008783,0.35857267188859876
N005335,N008806,0.33901054339010545
N005335,N008816,0.3892156862745098
N005335,N008819,0.3930635838150289
N005335,N008985,0.3416149068322981
N005335,N008989,0.3389423076923077
N005335,N009007,0.38823529411764707
N005335,N009065,0.4099502487562189
N005335,N009169,0.391642371234208
N005335,N009199,0.40476190476190477
N005335,N009205,0.40431266846361186
N005335,N009226,0.3202170963364993
N005335,N009238,0.3888888888888889
N005335,N009297,0.3598455598455598
N005335,N009317,0.37218045112781956
N005335,N009323,0.33185840707964603
N005335,N009486,0.4126258005489479
N005335,N009538,0.3278805120910384
N005335,N009544,0.32083054253181514
N005335,N009551,0.3652312599681021
N005335,N009571,0.3523404255319149
N005335,N009573,0.35479041916167664
N005335,N009574,0.3603002502085071
N005335,N009715,0.37339449541284403
N005335,N009721,0.39106145251396646
N005335,N009808,0.36652719665271966
N005335,N009816,0.3674033149171271
N005335,N009960,0.38800999167360534
N005335,N009999,0.36371308016877635
N005335,N010022,0.36254295532646047
N005335,N010243,0.3309608540925267
N005335,N010245,0.35118525021949076
N005335,N010328,0.36583184257602863
N005335,N010392,0.38724168912848156
N005335,N010397,0.13983739837398373
N005335,N010398,0.36363636363636365
N005335,N010399,0.13575374901341752
N005335,N010401,0.13949716139497162
N005335,N010403,0.13176470588235295
N005335,N010505,0.3285302593659942
N005335,N010574,0.37178265014299333
N005335,N010634,0.3735581188997338
N005335,N010635,0.3734290843806104
N005335,N010878,0.37542087542087543
N005335,N011068,0.36140637775960754
N005335,N011097,0.34891485809682804
N005335,N011143,0.35486649440137813
N005335,N011336,0.39570277529095793
N005335,N011349,0.3537989255564083
N005335,N011455,0.3511450381679389
N005335,N011538,0.366637706342311
N005335,N011613,0.375
N005335,N011615,0.1362126245847176
N005335,N011616,0.12841091492776885
N005335,N011804,0.3846838824577026
N005335,N011822,0.35683576956147894
N005336,N005480,0.3851044504995459
N005336,N005522,0.3882466281310212
N005336,N005591,0.43240343347639487
N005336,N005628,0.4411111111111111
N005336,N005743,0.4015518913676043
N005336,N005941,0.470917225950783
N005336,N006178,0.40834141610087293
N005336,N006194,0.46711259754738016
N005336,N006369,0.3787740164684355
N005336,N006442,0.43581445523193096
N005336,N006569,0.42573221757322177
N005336,N006643,0.40524193548387094
N005336,N006869,0.43213897937024975
N005336,N006925,0.4066390041493776
N005336,N006942,0.36460176991150445
N005336,N006950,0.4410480349344978
N005336,N007165,0.4638009049773756
N005336,N007177,0.4263485477178423
N005336,N007184,0.3572679509632224
N005336,N007185,0.4542372881355932
N005336,N007193,0.46352413019079686
N005336,N007511,0.37158469945355194
N005336,N007605,0.37921077959576516
N005336,N007799,0.43743199129488575
N005336,N007841,0.44153005464480877
N005336,N007861,0.45382882882882886
N005336,N007912,0.3950617283950617
N005336,N008120,0.42872687704026113
N005336,N008178,0.43426724137931033
N005336,N008305,0.44730941704035876
N005336,N008362,0.4201424211597152
N005336,N008530,0.34067796610169493
N005336,N008719,0.46945701357466063
N005336,N009056,0.3879728419010669
N005336,N009169,0.48089887640449436
N005336,N009192,0.3891675025075226
N005336,N009546,0.33931484502446985
N005336,N009555,0.3707865168539326
N005336,N009589,0.46145251396648046
N005336,N009641,0.4287128712871287
N005336,N009710,0.45217391304347826
N005336,N009816,0.4311064718162839
N005336,N009823,0.46488294314381273
N005336,N009854,0.4654586636466591
N005336,N009900,0.4642857142857143
N005336,N009942,0.40218470705064546
N005336,N009981,0.48346636259977194
N005336,N010016,0.43636363636363634
N005336,N010037,0.42959183673469387
N005336,N010128,0.44629822732012514
N005336,N010141,0.3472803347280335
N005336,N010142,0.34698996655518394
N005336,N010260,0.44707207207207206
N005336,N010330,0.34760705289672544
N005336,N010362,0.39002932551319647
N005336,N010364,0.39002932551319647
N005336,N010484,0.43907793633369924
N005336,N010725,0.3645640074211503
N005336,N010786,0.4314558979808714
N005336,N010982,0.43816631130063965
N005336,N010990,0.44175824175824174
N005336,N011017,0.3687445127304653
N005336,N011060,0.440567066521265
N005336,N011068,0.35458515283842795
N005336,N011146,0.41709577754891863
N005336,N011469,0.4320337197049526
N005336,N011599,0.43666666666666665
N005336,N011684,0.408780487804878
N005336,N011743,0.46949891067538124
N005336,N011891,0.4108606557377049
N005337,N005559,0.2928
N005337,N006181,0.3195991091314031
N005337,N006384,0.3283898305084746
N005337,N006883,0.1085972850678733
N005337,N007817,0.29791099000908267
N005337,N007849,0.34104046242774566
N005337,N007851,0.3091106290672451
N005337,N007896,0.33597621407333994
N005337,N008232,0.32373271889400923
N005337,N008450,0.27302363488182557
N005337,N008464,0.30538922155688625
N005337,N008560,0.29650613786591123
N005337,N008589,0.34917127071823206
N005337,N010317,0.10116731517509728
N005337,N010318,0.09855951478392722
N005337,N010319,0.1008533747090768
N005337,N010383,0.3188888888888889
N005337,N010405,0.31378935939196523
N005337,N010477,0.12363330529857022
N005337,N011335,0.3242147922998987
N005337,N011377,0.11526946107784432
N005337,N011549,0.11399832355406538
N005337,N011551,0.11380753138075314
N005337,N011552,0.10912052117263844
N005338,N005345,0.3781818181818182
N005338,N005359,0.42475247524752474
N005338,N005927,0.3807531380753138
N005338,N007488,0.38186813186813184
N005338,N007491,0.38292011019283745
N005338,N007605,0.44305019305019305
N005338,N007733,0.3657331136738056
N005338,N008035,0.38248436103663985
N005338,N009574,0.36947094535993064
N005338,N009696,0.3796384395813511
N005338,N010513,0.31791483113069013
N005338,N010579,0.3563218390804598
N005338,N010581,0.3563218390804598
N005338,N010883,0.3875838926174497
N005338,N011029,0.3922705314009662
N005338,N011962,0.384909264565425
N005339,N005341,0.6822344322344323
N005339,N005342,0.669051878354204
N005339,N005343,0.9470198675496688
N005339,N005489,0.2597609561752988
N005339,N006041,0.26904761904761904
N005339,N006646,0.27223088923556943
N005339,N007200,0.2640449438202247
N005339,N008193,0.24983563445101906
N005339,N009173,0.25816733067729086
N005339,N009272,0.26422764227642276
N005339,N009587,0.26661742983751846
N005339,N010130,0.27232142857142855
N005339,N011120,0.2517058377558757
N005339,N011542,0.2636015325670498
N005340,N005413,0.4162724692526017
N005340,N005480,0.3458021612635079
N005340,N005643,0.3987167736021998
N005340,N005725,0.41708542713567837
N005340,N005909,0.41414141414141414
N005340,N006316,0.3832879200726612
N005340,N006328,0.40829493087557606
N005340,N006349,0.4093113482056256
N005340,N006450,0.3116883116883117
N005340,N006501,0.3935599284436494
N005340,N006504,0.3551020408163265
N005340,N006534,0.37720848056537104
N005340,N006622,0.4060434372049103
N005340,N006623,0.34874290348742903
N005340,N006653,0.347005742411813
N005340,N006655,0.33945686900958466
N005340,N006691,0.3432708688245315
N005340,N006722,0.3348115299334812
N005340,N006773,0.3914656771799629
N005340,N006790,0.30699300699300697
N005340,N006902,0.41920152091254753
N005340,N006925,0.4201762977473066
N005340,N007165,0.44132917964693663
N005340,N007277,0.40823970037453183
N005340,N007282,0.34227642276422765
N005340,N007289,0.4281282316442606
N005340,N007502,0.382171226831421
N005340,N007512,0.3201820940819423
N005340,N007674,0.42371134020618556
N005340,N007820,0.40674789128397376
N005340,N007828,0.33065164923572005
N005340,N007829,0.41182078169685415
N005340,N008110,0.4077407740774077
N005340,N008162,0.40836653386454186
N005340,N008178,0.4264264264264264
N005340,N008274,0.4011142061281337
N005340,N008336,0.37261698440207974
N005340,N008418,0.3273894436519258
N005340,N008419,0.31986062717770036
N005340,N008621,0.33910891089108913
N005340,N008712,0.38099467140319715
N005340,N008719,0.41565040650406504
N005340,N008783,0.35770925110132157
N005340,N008793,0.37344028520499106
N005340,N008848,0.3745583038869258
N005340,N008969,0.40956937799043064
N005340,N009368,0.4048309178743961
N005340,N009504,0.39823008849557523
N005340,N009519,0.3478927203065134
N005340,N009813,0.343980343980344
N005340,N009842,0.32129420617005267
N005340,N009880,0.3932683790965456
N005340,N009886,0.40253411306042886
N005340,N009968,0.340080971659919
N005340,N009999,0.38903394255874674
N005340,N010037,0.3868274582560297
N005340,N010082,0.3147896879240163
N005340,N010461,0.35648535564853556
N005340,N010746,0.4170755642787046
N005340,N010758,0.3485888634630053
N005340,N010786,0.40175097276264593
N005340,N010787,0.337995337995338
N005340,N010990,0.4173387096774194
N005340,N011008,0.32340425531914896
N005340,N011009,0.39570277529095793
N005340,N011060,0.4164164164164164
N005340,N011068,0.3363119415109667
N005340,N011268,0.4085603112840467
N005340,N011269,0.43094496365524404
N005340,N011314,0.38271604938271603
N005340,N011334,0.3988657844990548
N005340,N011343,0.42669362992922144
N005340,N011357,0.42115768463073855
N005340,N011430,0.3304535637149028
N005340,N011433,0.3299784327821711
N005340,N011435,0.3375
N005340,N011528,0.3676092544987147
N005340,N011530,0.42028985507246375
N005340,N011694,0.38638542665388304
N005340,N011743,0.4036964980544747
N005340,N011843,0.3498427672955975
N005340,N011869,0.3790909090909091
N005340,N011891,0.3982889733840304
N005341,N005342,0.9387990762124712
N005341,N005343,0.6616341030195382
N005342,N005343,0.6740088105726872
N005343,N005489,0.2529092319627618
N005343,N006041,0.26197836166924265
N005343,N006646,0.2651975683890577
N005343,N007200,0.27096327096327094
N005343,N008193,0.24437299035369775
N005343,N009173,0.2513576415826222
N005343,N009272,0.25712025316455694
N005343,N009587,0.2600864553314121
N005343,N010130,0.2673329169269207
N005343,N011120,0.24538063562453807
N005343,N011542,0.256908140403286
N005344,N005345,0.43023255813953487
N005344,N005346,0.9666110183639399
N005344,N005348,0.9185667752442996
N005344,N005372,0.16953528399311532
N005344,N005679,0.14249146757679182
N005344,N005682,0.14249146757679182
N005344,N005734,0.2100456621004566
N005344,N005905,0.16254752851711027
N005344,N005906,0.1623931623931624
N005344,N006040,0.1781305114638448
N005344,N006641,0.1522248243559719
N005344,N006642,0.15612489991993594
N005344,N006644,0.14118705035971224
N005344,N006796,0.1611754229741763
N005344,N007049,0.1737918215613383
N005344,N007358,0.14848236259228875
N005344,N007644,0.18587360594795538
N005344,N007645,0.17889087656529518
N005344,N007741,0.16455696202531644
N005344,N008223,0.1502262443438914
N005344,N008644,0.17231075697211157
N005344,N008646,0.16650625601539942
N005344,N008647,0.16666666666666666
N005344,N008649,0.17248255234297108
N005344,N008668,0.16023738872403562
N005344,N008669,0.16023738872403562
N005344,N008672,0.16547497446373852
N005344,N008673,0.15960591133004925
N005344,N008763,0.1553556827473426
N005344,N009164,0.18464193270060397
N005344,N009352,0.17491166077738515
N005344,N009353,0.17491166077738515
N005344,N009354,0.18016378525932666
N005344,N009355,0.17506631299734748
N005344,N009356,0.18
N005344,N009357,0.17983651226158037
N005344,N009684,0.19562955254942768
N005344,N010743,0.14121258633921718
N005344,N011025,0.155668358714044
N005344,N011026,0.15593220338983052
N005344,N011759,0.13333333333333333
N005344,N011760,0.14301552106430154
N005344,N011887,0.1682600382409178
N005345,N005346,0.43023255813953487
N005345,N005348,0.43023255813953487
N005345,N005513,0.4078319006685769
N005345,N005695,0.3978494623655914
N005345,N005920,0.42267050912584053
N005345,N006045,0.4227405247813411
N005345,N006209,0.4011142061281337
N005345,N006643,0.3914691943127962
N005345,N006663,0.4227226202661208
N005345,N006687,0.41472868217054265
N005345,N006863,0.4025974025974026
N005345,N007165,0.42946708463949845
N005345,N007177,0.41090555014605645
N005345,N007184,0.34995843724023273
N005345,N007185,0.4281217208814271
N005345,N007192,0.4194470924690181
N005345,N007233,0.4425403225806452
N005345,N007268,0.3821138211382114
N005345,N007699,0.4049429657794677
N005345,N007861,0.4338235294117647
N005345,N008088,0.39166666666666666
N005345,N008120,0.41098677517802645
N005345,N008370,0.3873957367933272
N005345,N008371,0.41323971915747243
N005345,N008435,0.41304347826086957
N005345,N008515,0.39490445859872614
N005345,N008608,0.4173829990448902
N005345,N008973,0.4101796407185629
N005345,N009062,0.40320962888665995
N005345,N009122,0.38116197183098594
N005345,N009151,0.43406022845275183
N005345,N009248,0.39541284403669724
N005345,N009317,0.40039447731755423
N005345,N009384,0.41929133858267714
N005345,N009494,0.4090909090909091
N005345,N009600,0.36930232558139536
N005345,N009696,0.40847784200385356
N005345,N009789,0.40636704119850187
N005345,N009816,0.4180569185475957
N005345,N009854,0.44151738672286617
N005345,N009962,0.36755823986194996
N005345,N010012,0.4198687910028116
N005345,N010016,0.4385786802030457
N005345,N010106,0.41353383458646614
N005345,N010152,0.41360294117647056
N005345,N010257,0.38279192273924495
N005345,N010307,0.3868274582560297
N005345,N010328,0.39624413145539905
N005345,N010387,0.39157706093189965
N005345,N010392,0.3848987108655617
N005345,N011029,0.42311459353574926
N005345,N011062,0.40350877192982454
N005345,N011268,0.40412979351032446
N005345,N011314,0.3602811950790861
N005345,N011348,0.4040895813047712
N005345,N011651,0.40861244019138754
N005345,N011695,0.40450538687561216
N005345,N011799,0.40562248995983935
N005345,N011962,0.43473994111874387
N005346,N005348,0.9030694668820679
N005346,N005372,0.16452442159383032
N005346,N005679,0.14249146757679182
N005346,N005682,0.14249146757679182
N005346,N005734,0.20454545454545456
N005346,N005905,0.15704824976348156
N005346,N005906,0.15689981096408318
N005346,N006040,0.17295873573309922
N005346,N006641,0.1522248243559719
N005346,N006642,0.15612489991993594
N005346,N006644,0.14118705035971224
N005346,N006796,0.15602836879432624
N005346,N007049,0.1683626271970398
N005346,N007358,0.1437908496732026
N005346,N007644,0.18038852913968548
N005346,N007645,0.1736420302760463
N005346,N007741,0.16455696202531644
N005346,N008223,0.1502262443438914
N005346,N008644,0.16650148662041625
N005346,N008646,0.16091954022988506
N005346,N008647,0.1610738255033557
N005346,N008649,0.16666666666666666
N005346,N008668,0.16023738872403562
N005346,N008669,0.16023738872403562
N005346,N008672,0.16547497446373852
N005346,N008673,0.15960591133004925
N005346,N008763,0.1553556827473426
N005346,N009164,0.179553264604811
N005346,N009352,0.16974494283201408
N005346,N009353,0.16974494283201408
N005346,N009354,0.17481884057971014
N005346,N009355,0.1698943661971831
N005346,N009356,0.17466063348416289
N005346,N009357,0.17450271247739602
N005346,N009684,0.19562955254942768
N005346,N010743,0.14121258633921718
N005346,N011025,0.15080033698399326
N005346,N011026,0.15105485232067511
N005346,N011759,0.13333333333333333
N005346,N011760,0.14301552106430154
N005346,N011887,0.16270218839200762
N005347,N005454,0.22404371584699453
N005347,N005461,0.23184357541899442
N005347,N005599,0.2409972299168975
N005347,N005610,0.24022346368715083
N005347,N005735,0.25
N005347,N005871,0.20107238605898123
N005347,N006404,0.24157303370786518
N005347,N006531,0.20277777777777778
N005347,N006631,0.23055555555555557
N005347,N006652,0.20441988950276244
N005347,N006881,0.22252747252747251
N005347,N006892,0.24431818181818182
N005347,N007030,0.22010869565217392
N005347,N007049,0.10506798516687268
N005347,N007051,0.25770308123249297
N005347,N007082,0.1456
N005347,N007399,0.23978201634877383
N005347,N007580,0.25139664804469275
N005347,N007694,0.225
N005347,N007747,0.2507042253521127
N005347,N008389,0.23229461756373937
N005347,N008500,0.22096317280453256
N005347,N008651,0.23224043715846995
N005347,N008661,0.20215633423180593
N005347,N008764,0.12028985507246377
N005347,N008785,0.2
N005347,N009294,0.22562674094707522
N005347,N009560,0.20698924731182797
N005347,N009708,0.21122994652406418
N005347,N009905,0.22493224932249323
N005347,N009941,0.20430107526881722
N005347,N010385,0.22070844686648503
N005347,N010440,0.21179624664879357
N005347,N010498,0.22554347826086957
N005347,N010658,0.21212121212121213
N005347,N010685,0.22343324250681199
N005347,N010871,0.20273972602739726
N005347,N011027,0.1989389920424403
N005347,N011131,0.21122994652406418
N005347,N011167,0.2184873949579832
N005347,N011168,0.12037037037037036
N005347,N011327,0.26330532212885155
N005347,N011359,0.24242424242424243
N005347,N011553,0.20161290322580644
N005347,N011558,0.13322091062394603
N005347,N011841,0.20588235294117646
N005347,N011846,0.20320855614973263
N005347,N011897,0.20380434782608695
N005347,N011923,0.1989247311827957
N005348,N005372,0.17054263565891473
N005348,N005679,0.14249146757679182
N005348,N005682,0.14249146757679182
N005348,N005734,0.2100456621004566
N005348,N005905,0.1636536631779258
N005348,N005906,0.1634980988593156
N005348,N006040,0.1781305114638448
N005348,N006641,0.1522248243559719
N005348,N006642,0.15612489991993594
N005348,N006644,0.14016172506738545
N005348,N006796,0.1611754229741763
N005348,N007049,0.1737918215613383
N005348,N007358,0.14848236259228875
N005348,N007644,0.18587360594795538
N005348,N007645,0.17889087656529518
N005348,N007741,0.16455696202531644
N005348,N008223,0.1502262443438914
N005348,N008644,0.17347956131605186
N005348,N008646,0.1676300578034682
N005348,N008647,0.1677917068466731
N005348,N008649,0.17365269461077845
N005348,N008668,0.16023738872403562
N005348,N008669,0.16023738872403562
N005348,N008672,0.16547497446373852
N005348,N008673,0.15960591133004925
N005348,N008763,0.1553556827473426
N005348,N009164,0.18464193270060397
N005348,N009352,0.17595048629531387
N005348,N009353,0.17595048629531387
N005348,N009354,0.18123861566484517
N005348,N009355,0.17610619469026548
N005348,N009356,0.181073703366697
N005348,N009357,0.1809090909090909
N005348,N010743,0.14121258633921718
N005348,N011025,0.155668358714044
N005348,N011026,0.15593220338983052
N005348,N011759,0.13333333333333333
N005348,N011760,0.14301552106430154
N005348,N011887,0.16937799043062202
N005349,N005662,0.18530020703933747
N005349,N005796,0.16202270381836945
N005349,N005797,0.17886178861788618
N005349,N005798,0.1708542713567839
N005349,N006084,0.16326530612244897
N005349,N006085,0.1633935585231736
N005349,N006771,0.16953528399311532
N005349,N006983,0.17664670658682635
N005349,N007216,0.18324607329842932
N005349,N007219,0.18305439330543932
N005349,N007220,0.17641129032258066
N005349,N007221,0.17658930373360243
N005349,N007223,0.176056338028169
N005349,N007312,0.16941176470588235
N005349,N007332,0.18726937269372693
N005349,N007333,0.18675252989880406
N005349,N007644,0.18088097469540768
N005349,N007645,0.1740306582506763
N005349,N008097,0.1672394043528064
N005349,N008377,0.16099585062240665
N005349,N008393,0.16853932584269662
N005349,N008408,0.18124341412012646
N005349,N008425,0.18907198612315698
N005349,N009326,0.1860215053763441
N005349,N009340,0.18547595682041218
N005349,N009610,0.18494623655913978
N005349,N009803,0.17716115261472787
N005349,N010166,0.19870009285051068
N005349,N010443,0.1989100817438692
N005349,N010523,0.16308243727598568
N005349,N010525,0.16028495102404275
N005349,N010526,0.1601423487544484
N005349,N010527,0.16057091882247992
N005349,N010820,0.17735470941883769
N005349,N010822,0.17647058823529413
N005349,N010879,0.1868037703513282
N005349,N010887,0.1826171875
N005349,N011324,0.18357487922705315
N005349,N011656,0.14619883040935672
N005349,N011696,0.16919739696312364
N005349,N011864,0.18491735537190082
N005349,N011880,0.1649387370405278
N005350,N005351,0.962605548854041
N005350,N005354,0.64133219470538
N005351,N005354,0.6327396098388465
N005352,N005489,0.32700892857142855
N005352,N005534,0.3814814814814815
N005352,N005593,0.2596401028277635
N005352,N005602,0.279
N005352,N005828,0.3424657534246575
N005352,N005844,0.2908366533864542
N005352,N005997,0.3108535300316122
N005352,N006009,0.2672811059907834
N005352,N006160,0.3089171974522293
N005352,N006200,0.3154639175257732
N005352,N006290,0.2823529411764706
N005352,N006291,0.31896551724137934
N005352,N006391,0.33410404624277457
N005352,N006646,0.30834213305174235
N005352,N007065,0.35355892648774795
N005352,N007083,0.3127615062761506
N005352,N007257,0.2950980392156863
N005352,N007270,0.31653888280394304
N005352,N007448,0.3404255319148936
N005352,N007526,0.34350282485875705
N005352,N007546,0.34526558891454967
N005352,N007598,0.335632183908046
N005352,N007758,0.2540084388185654
N005352,N007995,0.2792022792022792
N005352,N008071,0.3448687350835322
N005352,N008238,0.2617621899059025
N005352,N008302,0.3547257876312719
N005352,N008439,0.27614213197969545
N005352,N008589,0.3153252480705623
N005352,N008731,0.3378995433789954
N005352,N008750,0.2935960591133005
N005352,N008804,0.3283261802575107
N005352,N008998,0.33225458468176916
N005352,N009254,0.311199207135778
N005352,N009272,0.3321878579610538
N005352,N009276,0.26079869600651995
N005352,N009594,0.3417569193742479
N005352,N009642,0.26807760141093473
N005352,N009798,0.2972699696663296
N005352,N009969,0.35125448028673834
N005352,N010077,0.36059479553903345
N005352,N010127,0.3533487297921478
N005352,N010186,0.353437876960193
N005352,N010306,0.27371273712737126
N005352,N010478,0.35393939393939394
N005352,N010598,0.2574089754445385
N005352,N010784,0.2884990253411306
N005352,N010908,0.33076074972436603
N005352,N011170,0.29006882989183874
N005352,N011675,0.2813397129186603
N005353,N005354,0.5945709281961471
N005353,N005597,0.35334476843910806
N005353,N006442,0.436769394261424
N005353,N006554,0.3623570800351803
N005353,N006950,0.44038668098818473
N005353,N007754,0.37047353760445684
N005353,N009182,0.3984819734345351
N005353,N009773,0.4127290260366442
N005353,N010786,0.4161490683229814
N005354,N005597,0.3349088453747468
N005354,N006020,0.3255172413793103
N005354,N006578,0.3161512027491409
N005354,N007874,0.2916666666666667
N005354,N008022,0.29757343550446996
N005354,N008028,0.3103225806451613
N005354,N008460,0.3348806366047745
N005354,N008462,0.3435374149659864
N005354,N008609,0.2982573726541555
N005354,N008622,0.3324022346368715
N005354,N009120,0.3048094940662086
N005354,N009299,0.32326071679550245
N005354,N009774,0.3094262295081967
N005354,N009829,0.3379501385041551
N005354,N009908,0.32153752287980475
N005354,N009978,0.32629427792915533
N005354,N010272,0.2893948472139005
N005354,N011590,0.3310673011556764
N005354,N011591,0.31955150665732307
N005354,N011816,0.31997084548104954
N005355,N005414,0.3528722157092614
N005355,N005446,0.324181626187962
N005355,N005656,0.31347962382445144
N005355,N005669,0.25019485580670303
N005355,N005670,0.30327056491575816
N005355,N005761,0.3434452871072589
N005355,N005928,0.3403582718651212
N005355,N005976,0.31049250535331907
N005355,N005994,0.29897959183673467
N005355,N006003,0.3766388557806913
N005355,N006080,0.3241869918699187
N005355,N006281,0.37073170731707317
N005355,N006291,0.3617021276595745
N005355,N006385,0.3635265700483092
N005355,N006390,0.24287856071964017
N005355,N006391,0.34507042253521125
N005355,N006410,0.27255985267034993
N005355,N006416,0.2824427480916031
N005355,N006420,0.3786057692307692
N005355,N006539,0.31269035532994927
N005355,N006546,0.26472898664571876
N005355,N006613,0.2972972972972973
N005355,N006745,0.2843601895734597
N005355,N006830,0.35074626865671643
N005355,N006867,0.2785714285714286
N005355,N006888,0.3037716615698267
N005355,N006944,0.34983498349834985
N005355,N007021,0.35939323220536756
N005355,N007262,0.287109375
N005355,N007369,0.2783410138248848
N005355,N007384,0.29019980970504283
N005355,N007680,0.3714609286523216
N005355,N008157,0.3167006109979633
N005355,N008200,0.3248407643312102
N005355,N008312,0.2674897119341564
N005355,N008676,0.3744075829383886
N005355,N008887,0.30823293172690763
N005355,N009189,0.3300546448087432
N005355,N009249,0.3693901035673188
N005355,N009366,0.37200956937799046
N005355,N009644,0.3136219640971489
N005355,N009663,0.30918367346938774
N005355,N009711,0.2754385964912281
N005355,N009723,0.3146853146853147
N005355,N009938,0.3067357512953368
N005355,N009945,0.3142570281124498
N005355,N010209,0.33747178329571104
N005355,N010224,0.3363728470111449
N005355,N010411,0.27823691460055094
N005355,N010499,0.2540633019674936
N005355,N010522,0.2789518174133559
N005355,N010628,0.3311965811965812
N005355,N010629,0.3219814241486068
N005355,N010674,0.30520833333333336
N005355,N010717,0.34585635359116024
N005355,N010909,0.2779783393501805
N005355,N011019,0.32541322314049587
N005355,N011176,0.37610062893081764
N005355,N011182,0.257985257985258
N005355,N011193,0.3669950738916256
N005355,N011311,0.3085539714867617
N005355,N011569,0.3249475890985325
N005355,N011642,0.26609442060085836
N005355,N011818,0.32785087719298245
N005356,N005357,0.6085889570552148
N005356,N005819,0.13425925925925927
N005356,N006100,0.1388888888888889
N005356,N006443,0.1342512908777969
N005356,N006444,0.12603648424543948
N005356,N006445,0.1342512908777969
N005356,N006446,0.13253012048192772
N005356,N006447,0.13043478260869565
N005356,N006448,0.13413585554600171
N005356,N006821,0.1341030195381883
N005356,N006934,0.14589371980676327
N005356,N007691,0.13248945147679325
N005356,N009258,0.13912133891213388
N005356,N009873,0.14728682170542637
N005356,N010379,0.13716814159292035
N005356,N010922,0.12980269989615784
N005356,N011059,0.14554794520547945
N005356,N011061,0.1456726649528706
N005357,N011641,0.16116035455278002
N005358,N005582,0.14917127071823205
N005358,N005583,0.14917127071823205
N005358,N005777,0.14195867026055706
N005358,N005779,0.13386524822695037
N005358,N005780,0.13751087902523934
N005358,N005781,0.14157706093189965
N005358,N005992,0.17711598746081506
N005358,N006023,0.1835677276091784
N005358,N006024,0.1746944644140906
N005358,N007022,0.1747787610619469
N005358,N007024,0.18479880774962743
N005358,N007025,0.18535127055306427
N005358,N007026,0.18036363636363636
N005358,N007028,0.18062636562272397
N005358,N007379,0.15834767641996558
N005358,N007380,0.16326530612244897
N005358,N008150,0.1868484362469928
N005358,N008577,0.13816280806572068
N005358,N008597,0.16666666666666666
N005358,N009086,0.1763740771123872
N005358,N009087,0.16964285714285715
N005358,N010572,0.14410480349344978
N005358,N011494,0.13604240282685512
N005358,N011496,0.13580246913580246
N005358,N011640,0.15151515151515152
N005358,N011996,0.14995640802092414
N005358,N011997,0.15249780893952672
N005359,N005494,0.1103448275862069
N005359,N005501,0.12036108324974924
N005359,N005808,0.09635811836115327
N005359,N005927,0.36755823986194996
N005359,N006004,0.3998082454458293
N005359,N006068,0.31567328918322296
N005359,N006069,0.09887640449438202
N005359,N006176,0.4151873767258383
N005359,N006209,0.39707317073170734
N005359,N006213,0.37056737588652483
N005359,N006214,0.37023914968999116
N005359,N006240,0.42140151515151514
N005359,N006328,0.3812741312741313
N005359,N006370,0.09136212624584718
N005359,N006371,0.09136212624584718
N005359,N006373,0.09136212624584718
N005359,N006442,0.4248927038626609
N005359,N006569,0.4452709883103082
N005359,N006571,0.10333333333333333
N005359,N006691,0.40417457305502846
N005359,N006751,0.3654513888888889
N005359,N006989,0.3818011257035647
N005359,N007142,0.4021421616358325
N005359,N007185,0.4557823129251701
N005359,N007289,0.44107744107744107
N005359,N007401,0.37823371989295274
N005359,N007419,0.3738474434199497
N005359,N007474,0.4425531914893617
N005359,N007560,0.3374083129584352
N005359,N007605,0.41444114737883286
N005359,N007733,0.3744607420189819
N005359,N007765,0.11187019641332195
N005359,N007793,0.40138067061143984
N005359,N007798,0.3679078014184397
N005359,N007951,0.3592400690846287
N005359,N008092,0.38005390835579517
N005359,N008178,0.4434782608695652
N005359,N008251,0.3065217391304348
N005359,N008292,0.391304347826087
N005359,N008294,0.3894927536231884
N005359,N008305,0.44556677890011226
N005359,N008435,0.4167539267015707
N005359,N008767,0.1059190031152648
N005359,N008825,0.38280542986425337
