notice_id_a,notice_id_b,label,exact_word5_jaccard,minhash_32,error_32,minhash_64,error_64,minhash_128,error_128,minhash_256,error_256
N005814,N006544,different,0.0801603206412825,0.0625,0.017660320641282506,0.0625,0.017660320641282506,0.046875,0.033285320641282506,0.0625,0.017660320641282506
N006622,N006638,different,0.0906921241050119,0.09375,0.003057875894988099,0.0625,0.0281921241050119,0.0625,0.0281921241050119,0.08203125,0.008660874105011901
N008603,N010598,different,0.0956123117223313,0.15625,0.0606376882776687,0.109375,0.013762688277668703,0.09375,0.0018623117223312974,0.1015625,0.005950188277668703
N000753,N000755,same,0.8480603448275862,0.9375,0.08943965517241381,0.890625,0.04256465517241381,0.8671875,0.019127155172413812,0.875,0.026939655172413812
N006153,N009437,different,0.3043110735418428,0.375,0.07068892645815722,0.3125,0.00818892645815722,0.3359375,0.03162642645815722,0.2734375,0.03087357354184278
N002548,N010207,different,0.2938829787234042,0.375,0.08111702127659581,0.28125,0.012632978723404187,0.2890625,0.004820478723404187,0.30078125,0.006898271276595813
N004026,N010431,different,0.1547518923465096,0.09375,0.0610018923465096,0.125,0.0297518923465096,0.1484375,0.006314392346509601,0.1484375,0.006314392346509601
N000339,N002440,different,0.1505483549351944,0.0625,0.08804835493519439,0.109375,0.04117335493519439,0.125,0.02554835493519439,0.125,0.02554835493519439
N000964,N008611,different,0.2659323367427222,0.28125,0.015317663257277792,0.28125,0.015317663257277792,0.2734375,0.0075051632572777915,0.26171875,0.0042135867427222085
N001833,N004195,different,0.3014037985136251,0.28125,0.020153798513625087,0.234375,0.06702879851362509,0.2890625,0.012341298513625087,0.30078125,0.0006225485136250875
N001282,N004950,different,0.0784574468085106,0.15625,0.0777925531914894,0.078125,0.0003324468085106058,0.0625,0.015957446808510606,0.0703125,0.008144946808510606
N000030,N009868,different,0.1555755395683453,0.1875,0.0319244604316547,0.234375,0.0787994604316547,0.1875,0.0319244604316547,0.17578125,0.0202057104316547
N001010,N004708,different,0.3507030603804797,0.25,0.10070306038047971,0.328125,0.022578060380479714,0.3125,0.038203060380479714,0.37109375,0.020390689619520286
N000566,N008517,different,0.1011804384485666,0.09375,0.007430438448566598,0.0625,0.0386804384485666,0.0625,0.0386804384485666,0.08203125,0.019149188448566598
N011092,N011095,same,0.6663755458515284,0.59375,0.07262554585152836,0.59375,0.07262554585152836,0.6328125,0.03356304585152836,0.640625,0.02575054585152836
N001983,N009014,different,0.1359918200408998,0.1875,0.0515081799591002,0.109375,0.026616820040899797,0.109375,0.026616820040899797,0.15234375,0.016351929959100203
N005044,N005045,same,0.9210526315789472,0.90625,0.014802631578947234,0.90625,0.014802631578947234,0.921875,0.000822368421052766,0.90625,0.014802631578947234
N003201,N003203,same,0.9783549783549784,1.0,0.021645021645021578,1.0,0.021645021645021578,1.0,0.021645021645021578,0.9921875,0.013832521645021578
N000238,N001915,different,0.1671469740634005,0.125,0.04214697406340051,0.109375,0.05777197406340051,0.15625,0.01089697406340051,0.16796875,0.0008217759365994892
N000461,N004754,different,0.3898635477582846,0.25,0.13986354775828458,0.328125,0.06173854775828458,0.25,0.13986354775828458,0.33984375,0.05001979775828458
N000135,N010890,different,0.0812591508052708,0.0625,0.018759150805270797,0.03125,0.0500091508052708,0.0546875,0.026571650805270797,0.06640625,0.014852900805270797
N011414,N011759,different,0.1572398190045248,0.1875,0.0302601809954752,0.125,0.0322398190045248,0.1171875,0.0400523190045248,0.1484375,0.0088023190045248
N003751,N007825,different,0.1239669421487603,0.09375,0.030216942148760306,0.078125,0.045841942148760306,0.0703125,0.053654442148760306,0.11328125,0.010685692148760306
N006774,N009531,different,0.3891625615763547,0.40625,0.017087438423645296,0.390625,0.0014624384236452959,0.3984375,0.009274938423645296,0.40234375,0.013181188423645296
N000516,N006620,different,0.1325301204819277,0.15625,0.023719879518072307,0.125,0.0075301204819276935,0.109375,0.023155120481927693,0.12109375,0.011436370481927693
N004325,N004949,different,0.15234375,0.125,0.02734375,0.0625,0.08984375,0.09375,0.05859375,0.140625,0.01171875
N000557,N004353,different,0.1445993031358885,0.15625,0.011650696864111493,0.125,0.019599303135888507,0.15625,0.011650696864111493,0.16015625,0.015556946864111493
N000286,N008208,different,0.3361823361823361,0.15625,0.17993233618233612,0.28125,0.05493233618233612,0.28125,0.05493233618233612,0.328125,0.008057336182336117
N002691,N010535,different,0.3512682551883166,0.375,0.023731744811683386,0.296875,0.054393255188316614,0.2578125,0.09345575518831661,0.32421875,0.027049505188316614
N000490,N006570,different,0.2663204747774481,0.28125,0.01492952522255192,0.265625,0.0006954747774480796,0.2734375,0.00711702522255192,0.26171875,0.00460172477744808
N005692,N009368,different,0.085691823899371,0.0625,0.023191823899370995,0.046875,0.038816823899370995,0.0546875,0.031004323899370995,0.08203125,0.0036605738993709946
N006324,N006325,same,0.5694945848375451,0.625,0.055505415162454885,0.53125,0.038244584837545115,0.6015625,0.032067915162454885,0.546875,0.022619584837545115
N004951,N011682,different,0.2740094022834117,0.34375,0.0697405977165883,0.3125,0.038490597716588304,0.2890625,0.015053097716588304,0.2734375,0.000571902283411696
N010982,N010985,same,0.6229187071498531,0.6875,0.06458129285014691,0.65625,0.03333129285014691,0.578125,0.04479370714985309,0.59765625,0.02526245714985309
N009834,N009835,same,0.499348109517601,0.625,0.125651890482399,0.609375,0.110026890482399,0.5390625,0.039714390482399,0.515625,0.016276890482398998
N003500,N003501,same,0.6286644951140065,0.46875,0.15991449511400646,0.546875,0.08178949511400646,0.5703125,0.05835199511400646,0.6015625,0.02710199511400646
N010499,N011269,different,0.0714285714285714,0.0625,0.008928571428571397,0.0625,0.008928571428571397,0.0546875,0.016741071428571397,0.05859375,0.012834821428571397
N005257,N010502,different,0.0915619389587073,0.0625,0.029061938958707303,0.046875,0.044686938958707303,0.046875,0.044686938958707303,0.08203125,0.009530688958707303
N003920,N006487,different,0.1234177215189873,0.09375,0.029667721518987306,0.140625,0.017207278481012694,0.1484375,0.025019778481012694,0.14453125,0.021113528481012694
N011834,N011835,same,0.8736842105263158,0.9375,0.06381578947368416,0.921875,0.04819078947368416,0.890625,0.01694078947368416,0.87109375,0.002590460526315841
N004364,N007454,different,0.1157613535173642,0.15625,0.040488646482635796,0.09375,0.022011353517364204,0.125,0.009238646482635796,0.125,0.009238646482635796
N004158,N008744,different,0.1572212065813528,0.125,0.0322212065813528,0.125,0.0322212065813528,0.1171875,0.0400337065813528,0.140625,0.0165962065813528
N005771,N006045,different,0.0828351836037574,0.15625,0.0734148163962426,0.078125,0.004710183603757398,0.09375,0.010914816396242602,0.11328125,0.030446066396242602
N001865,N011525,different,0.1589506172839506,0.125,0.0339506172839506,0.09375,0.0652006172839506,0.125,0.0339506172839506,0.15234375,0.0066068672839506015
N001362,N001363,same,0.2083333333333333,0.28125,0.07291666666666671,0.265625,0.05729166666666671,0.2734375,0.06510416666666671,0.21875,0.010416666666666713
N009863,N009866,same,0.280248190279214,0.46875,0.188501809720786,0.34375,0.063501809720786,0.296875,0.016626809720786007,0.30078125,0.020533059720786007
N000175,N002508,different,0.1800573888091822,0.1875,0.007442611190817794,0.171875,0.008182388809182206,0.203125,0.023067611190817794,0.2109375,0.030880111190817794
N006545,N006546,same,0.6821561338289963,0.75,0.06784386617100369,0.75,0.06784386617100369,0.640625,0.041531133828996314,0.66796875,0.014187383828996314
N000215,N005986,different,0.3366583541147132,0.25,0.08665835411471318,0.28125,0.055408354114713176,0.2890625,0.047595854114713176,0.3046875,0.031970854114713176
N004433,N011613,different,0.085079365079365,0.15625,0.071170634920635,0.078125,0.006954365079365005,0.0546875,0.030391865079365005,0.0625,0.022579365079365005
N000064,N010912,different,0.0785478547854785,0.125,0.0464521452145215,0.078125,0.00042285478547850197,0.078125,0.00042285478547850197,0.09765625,0.019108395214521498
N008572,N009975,different,0.1344086021505376,0.1875,0.0530913978494624,0.09375,0.0406586021505376,0.1015625,0.0328461021505376,0.12890625,0.005502352150537598
N000431,N001948,different,0.1157742402315484,0.1875,0.0717257597684516,0.125,0.009225759768451594,0.1171875,0.001413259768451594,0.10546875,0.010305490231548406
N002598,N004139,different,0.1470349309504467,0.0625,0.0845349309504467,0.046875,0.1001599309504467,0.1328125,0.014222430950446702,0.1640625,0.0170275690495533
N007063,N007064,same,0.6487046632124353,0.53125,0.11745466321243525,0.53125,0.11745466321243525,0.5546875,0.09401716321243525,0.6171875,0.03151716321243525
N008238,N008239,same,0.6111685625646329,0.65625,0.04508143743536708,0.625,0.013831437435367078,0.5234375,0.08773106256463292,0.578125,0.03304356256463292
N000518,N009485,different,0.0629084967320261,0.03125,0.0316584967320261,0.03125,0.0316584967320261,0.0546875,0.0082209967320261,0.05859375,0.004314746732026101
N003093,N003735,different,0.0844529750479846,0.1875,0.1030470249520154,0.109375,0.024922024952015398,0.0703125,0.014140475047984602,0.08984375,0.005390774952015398
N001977,N007620,different,0.0846297448662103,0.09375,0.009120255133789695,0.078125,0.006504744866210305,0.0703125,0.014317244866210305,0.0859375,0.0013077551337896953
N009205,N009208,same,0.3792434529582929,0.375,0.004243452958292926,0.359375,0.019868452958292926,0.34375,0.035493452958292926,0.3671875,0.012055952958292926
N003317,N010218,different,0.1335740072202166,0.1875,0.05392599277978341,0.140625,0.0070509927797834104,0.140625,0.0070509927797834104,0.140625,0.0070509927797834104
N006112,N006266,different,0.0989232839838492,0.09375,0.005173283983849197,0.09375,0.005173283983849197,0.09375,0.005173283983849197,0.109375,0.010451716016150803
N003208,N003758,different,0.110684580934101,0.125,0.014315419065899004,0.109375,0.0013095809341009956,0.1328125,0.022127919065899004,0.1328125,0.022127919065899004
N008188,N008190,same,0.9590747330960854,0.96875,0.009675266903914626,0.953125,0.0059497330960853745,0.9609375,0.0018627669039146255,0.953125,0.0059497330960853745
N003051,N011987,different,0.0884955752212389,0.0625,0.025995575221238895,0.046875,0.041620575221238895,0.0546875,0.033808075221238895,0.07421875,0.014276825221238895
N001446,N004867,different,0.1058738216098622,0.125,0.019126178390137805,0.09375,0.012123821609862195,0.0546875,0.051186321609862195,0.08203125,0.023842571609862195
N000895,N009304,different,0.3308270676691729,0.28125,0.049577067669172914,0.296875,0.033952067669172914,0.3359375,0.005110432330827086,0.32421875,0.006608317669172914
N000161,N010769,different,0.0740992522093813,0.09375,0.019650747790618706,0.046875,0.027224252209381294,0.046875,0.027224252209381294,0.05859375,0.015505502209381294
N003327,N003328,same,0.6176470588235294,0.71875,0.10110294117647056,0.640625,0.022977941176470562,0.625,0.007352941176470562,0.6171875,0.0004595588235294379
N008176,N010603,different,0.0986582478295185,0.1875,0.0888417521704815,0.109375,0.0107167521704815,0.109375,0.0107167521704815,0.109375,0.0107167521704815
N001633,N001634,same,0.285921625544267,0.34375,0.05782837445573302,0.234375,0.05154662554426698,0.2578125,0.028109125544266977,0.2421875,0.04373412554426698
N004001,N007546,different,0.4297297297297297,0.40625,0.023479729729729726,0.421875,0.007854729729729726,0.421875,0.007854729729729726,0.4453125,0.015582770270270274
N000937,N000938,same,0.5021834061135371,0.53125,0.029066593886462933,0.46875,0.03343340611353707,0.5078125,0.0056290938864629325,0.46484375,0.03733965611353707
N008048,N008050,same,0.9325551232166018,1.0,0.06744487678339817,0.96875,0.03619487678339817,0.96875,0.03619487678339817,0.93359375,0.0010386267833981666
N004328,N008917,different,0.1522222222222222,0.09375,0.0584722222222222,0.078125,0.0740972222222222,0.1015625,0.0506597222222222,0.12109375,0.031128472222222203
N004757,N008828,different,0.1517367458866544,0.125,0.026736745886654395,0.140625,0.011111745886654395,0.1484375,0.003299245886654395,0.13671875,0.015017995886654395
N005397,N005398,same,0.2808290155440414,0.40625,0.12542098445595862,0.296875,0.016045984455958617,0.2734375,0.007391515544041383,0.296875,0.016045984455958617
N001291,N007292,different,0.1559909570459683,0.15625,0.00025904295403170186,0.15625,0.00025904295403170186,0.1640625,0.008071542954031702,0.17578125,0.019790292954031702
N007205,N007207,same,0.985358711566618,1.0,0.014641288433381972,1.0,0.014641288433381972,0.9921875,0.0068287884333819715,0.98828125,0.0029225384333819715
N002229,N011361,different,0.3763066202090592,0.59375,0.2174433797909408,0.59375,0.2174433797909408,0.453125,0.0768183797909408,0.4296875,0.053380879790940805
N005375,N005716,different,0.0989819004524886,0.125,0.0260180995475114,0.09375,0.0052319004524886,0.0859375,0.0130444004524886,0.0859375,0.0130444004524886
N002758,N002818,different,0.1445086705202312,0.21875,0.0742413294797688,0.140625,0.003883670520231197,0.15625,0.011741329479768803,0.1640625,0.019553829479768803
N009564,N011151,different,0.3139890042761148,0.25,0.06398900427611481,0.265625,0.048364004276114814,0.2109375,0.10305150427611481,0.30859375,0.005395254276114814
N008487,N008488,same,0.8970380818053597,0.9375,0.04046191819464029,0.875,0.02203808180535971,0.921875,0.02483691819464029,0.91015625,0.01311816819464029
N007856,N007858,same,0.5937873357228196,0.625,0.03121266427718039,0.5625,0.03128733572281961,0.5625,0.03128733572281961,0.57421875,0.01956858572281961
N000647,N001025,different,0.086284610431423,0.125,0.038715389568576994,0.09375,0.007465389568576994,0.078125,0.008159610431423006,0.078125,0.008159610431423006
N003489,N010336,different,0.1485249237029501,0.09375,0.05477492370295009,0.09375,0.05477492370295009,0.1171875,0.03133742370295009,0.13671875,0.01180617370295009
N000327,N009318,different,0.1621621621621621,0.1875,0.025337837837837912,0.15625,0.005912162162162088,0.15625,0.005912162162162088,0.1640625,0.001900337837837912
N005431,N006150,different,0.1001990710019907,0.09375,0.0064490710019907,0.046875,0.0533240710019907,0.0703125,0.0298865710019907,0.08203125,0.0181678210019907
N002684,N004549,different,0.0852309694209499,0.125,0.039769030579050096,0.078125,0.007105969420949904,0.09375,0.008519030579050096,0.09375,0.008519030579050096
N005744,N007062,different,0.080028328611898,0.03125,0.048778328611898,0.046875,0.033153328611898,0.046875,0.033153328611898,0.08203125,0.0020029213881019997
N004248,N011184,different,0.1342828077314344,0.0625,0.07178280773143439,0.09375,0.04053280773143439,0.109375,0.02490780773143439,0.109375,0.02490780773143439
N003020,N003021,same,0.3939393939393939,0.3125,0.08143939393939392,0.34375,0.05018939393939392,0.390625,0.0033143939393939226,0.421875,0.027935606060606077
N000160,N003947,different,0.1815980629539951,0.21875,0.03715193704600489,0.171875,0.00972306295399511,0.1953125,0.01371443704600489,0.1796875,0.0019105629539951097
N006712,N008335,different,0.1577928363988383,0.1875,0.029707163601161712,0.15625,0.0015428363988382876,0.140625,0.017167836398838288,0.14453125,0.013261586398838288
N000843,N005365,different,0.1390274314214463,0.1875,0.0484725685785537,0.140625,0.0015975685785536986,0.140625,0.0015975685785536986,0.12890625,0.010121181421446301
N011628,N011629,same,0.2601449275362318,0.375,0.11485507246376819,0.296875,0.03673007246376819,0.28125,0.021105072463768193,0.26953125,0.009386322463768193
N000026,N011332,different,0.3570391872278665,0.25,0.10703918722786648,0.3125,0.044539187227866484,0.3125,0.044539187227866484,0.38671875,0.029679562772133516
N003058,N009240,different,0.1333333333333333,0.21875,0.0854166666666667,0.109375,0.023958333333333304,0.125,0.008333333333333304,0.12109375,0.012239583333333304
N000396,N000397,same,0.3152920962199312,0.4375,0.1222079037800688,0.328125,0.012832903780068794,0.328125,0.012832903780068794,0.32421875,0.008926653780068794
N006146,N006401,different,0.094521372667068,0.0625,0.032021372667068004,0.03125,0.063271372667068,0.046875,0.047646372667068004,0.06640625,0.028115122667068004
N007004,N011967,different,0.1545643153526971,0.09375,0.0608143153526971,0.09375,0.0608143153526971,0.1015625,0.0530018153526971,0.13671875,0.0178455653526971
N002229,N002230,same,0.3728029602220166,0.3125,0.06030296022201659,0.3125,0.06030296022201659,0.3671875,0.005615460222016588,0.3671875,0.005615460222016588
N002088,N011862,different,0.2764084507042254,0.46875,0.19234154929577463,0.4375,0.16109154929577463,0.3203125,0.04390404929577463,0.3046875,0.028279049295774628
N004709,N004711,same,0.9244444444444444,0.9375,0.013055555555555598,0.9375,0.013055555555555598,0.9375,0.013055555555555598,0.921875,0.002569444444444402
N001940,N002621,different,0.1055099648300117,0.1875,0.0819900351699883,0.171875,0.0663650351699883,0.125,0.019490035169988304,0.12890625,0.023396285169988304
N004803,N004804,same,0.841091492776886,0.8125,0.028591492776885996,0.859375,0.018283507223114004,0.8671875,0.026096007223114004,0.8359375,0.005153992776885996
N003748,N011207,different,0.0830924855491329,0.15625,0.0731575144508671,0.09375,0.0106575144508671,0.09375,0.0106575144508671,0.09765625,0.0145637644508671
N001623,N010411,different,0.0740169622205088,0.09375,0.019733037779491203,0.046875,0.027141962220508797,0.0546875,0.019329462220508797,0.0703125,0.0037044622205087974
N002821,N007053,different,0.2627627627627628,0.28125,0.01848723723723722,0.234375,0.02838776276276278,0.25,0.01276276276276278,0.26953125,0.00676848723723722
N001977,N006802,different,0.3533434650455927,0.34375,0.00959346504559272,0.3125,0.04084346504559272,0.3125,0.04084346504559272,0.35546875,0.0021252849544072805
N000993,N011320,different,0.1631912964641886,0.28125,0.11805870353581141,0.234375,0.07118370353581141,0.1640625,0.0008712035358114101,0.1953125,0.03212120353581141
N008784,N011076,different,0.3138479001135074,0.15625,0.15759790011350738,0.265625,0.04822290011350738,0.2421875,0.07166040011350738,0.29296875,0.020879150113507383
N001137,N005072,different,0.1214488636363636,0.1875,0.0660511363636364,0.125,0.003551136363636395,0.1640625,0.042613636363636395,0.16796875,0.046519886363636395
N007487,N007491,same,0.4421437271619975,0.46875,0.026606272838002487,0.390625,0.05151872716199751,0.4609375,0.018793772838002487,0.42578125,0.016362477161997513
N002401,N005487,different,0.1476793248945147,0.09375,0.05392932489451471,0.15625,0.008570675105485287,0.1328125,0.014866824894514713,0.1484375,0.000758175105485287
N001101,N002086,different,0.1072625698324022,0.125,0.017737430167597795,0.109375,0.0021124301675977952,0.1015625,0.005700069832402205,0.11328125,0.006018680167597795
N004655,N010935,different,0.3268456375838926,0.3125,0.014345637583892623,0.328125,0.0012793624161073769,0.25,0.07684563758389262,0.3203125,0.006533137583892623
N004085,N004086,same,0.8783943329397875,0.90625,0.027855667060212475,0.890625,0.012230667060212475,0.890625,0.012230667060212475,0.8828125,0.0044181670602124745
N003125,N003127,same,0.8840399002493765,0.96875,0.08471009975062349,0.953125,0.06908509975062349,0.921875,0.03783509975062349,0.91015625,0.02611634975062349
N001101,N001666,different,0.1078184110970996,0.09375,0.014068411097099595,0.09375,0.014068411097099595,0.09375,0.014068411097099595,0.109375,0.0015565889029004049
N001141,N001142,same,0.2220956719817767,0.28125,0.05915432801822329,0.3125,0.09040432801822329,0.25,0.02790432801822329,0.25,0.02790432801822329
N006480,N008863,different,0.0788423153692614,0.09375,0.014907684630738605,0.0625,0.016342315369261395,0.0625,0.016342315369261395,0.0703125,0.008529815369261395
N000817,N011666,different,0.2837370242214533,0.34375,0.060012975778546696,0.296875,0.013137975778546696,0.3125,0.028762975778546696,0.30859375,0.024856725778546696
N000219,N003185,different,0.1503215434083601,0.15625,0.005928456591639902,0.140625,0.009696543408360098,0.109375,0.0409465434083601,0.16015625,0.009834706591639902
N001988,N006863,different,0.1072925398155909,0.1875,0.0802074601844091,0.09375,0.013542539815590907,0.109375,0.0020824601844090934,0.14453125,0.03723871018440909
N009478,N009479,same,0.622093023255814,0.5625,0.05959302325581395,0.515625,0.10646802325581395,0.609375,0.012718023255813948,0.6015625,0.02053052325581395
N001784,N005288,different,0.0949806949806949,0.09375,0.0012306949806949047,0.0625,0.032480694980694905,0.0703125,0.024668194980694905,0.09375,0.0012306949806949047
N001436,N002155,different,0.06843853820598,0.09375,0.025311461794019996,0.0625,0.005938538205980004,0.0546875,0.013751038205980004,0.078125,0.009686461794019996
N006423,N011777,different,0.1448066717210007,0.15625,0.011443328278999298,0.1875,0.0426933282789993,0.1953125,0.0505058282789993,0.17578125,0.0309745782789993
N006565,N006569,same,0.272189349112426,0.34375,0.07156065088757402,0.234375,0.03781434911242598,0.2890625,0.016873150887574018,0.296875,0.024685650887574018
N003427,N006396,different,0.1789473684210526,0.15625,0.022697368421052605,0.15625,0.022697368421052605,0.140625,0.038322368421052605,0.16015625,0.018791118421052605
N009745,N009848,different,0.3070866141732283,0.3125,0.0054133858267716994,0.28125,0.0258366141732283,0.2578125,0.0492741141732283,0.2890625,0.0180241141732283
N002762,N002765,same,0.6002202643171806,0.625,0.024779735682819437,0.5625,0.03772026431718056,0.6328125,0.03259223568281944,0.5703125,0.029907764317180563
N000065,N000124,different,0.1021437578814628,0.15625,0.05410624211853721,0.09375,0.008393757881462793,0.09375,0.008393757881462793,0.12109375,0.018949992118537207
N001140,N008945,different,0.1195198329853862,0.125,0.005480167014613804,0.140625,0.021105167014613804,0.1171875,0.0023323329853861957,0.12109375,0.0015739170146138043
N002973,N002974,same,0.7129455909943715,0.625,0.08794559099437149,0.6875,0.025445590994371492,0.6484375,0.06450809099437149,0.66015625,0.05278934099437149
N006774,N006775,same,0.3181818181818182,0.21875,0.09943181818181818,0.265625,0.05255681818181818,0.3046875,0.013494318181818177,0.31640625,0.0017755681818181768
N011429,N011433,same,0.5985853227232537,0.71875,0.12016467727674629,0.65625,0.05766467727674629,0.6953125,0.09672717727674629,0.62890625,0.03032092727674629
N009822,N009823,same,0.2852729145211122,0.25,0.0352729145211122,0.1875,0.0977729145211122,0.2578125,0.027460414521112197,0.2734375,0.011835414521112197
N009371,N009372,same,0.625,0.6875,0.0625,0.71875,0.09375,0.71875,0.09375,0.67578125,0.05078125
N001006,N009138,different,0.2263157894736842,0.28125,0.05493421052631581,0.25,0.023684210526315808,0.28125,0.05493421052631581,0.24609375,0.019777960526315808
N000723,N009281,different,0.0880195599022004,0.09375,0.005730440097799605,0.046875,0.041144559902200395,0.0390625,0.048957059902200395,0.0703125,0.017707059902200395
N000259,N003124,different,0.1635311143270622,0.15625,0.007281114327062188,0.125,0.03853111432706219,0.140625,0.022906114327062188,0.140625,0.022906114327062188
N002544,N002792,different,0.3598360655737705,0.40625,0.046413934426229486,0.375,0.015163934426229486,0.3671875,0.007351434426229486,0.3671875,0.007351434426229486
N002931,N008664,different,0.2419354838709677,0.3125,0.0705645161290323,0.28125,0.039314516129032306,0.2734375,0.031502016129032306,0.28125,0.039314516129032306
N000990,N002132,different,0.2771699489423778,0.375,0.09783005105762221,0.3125,0.035330051057622214,0.3203125,0.043142551057622214,0.2890625,0.011892551057622214
N005946,N007449,different,0.1117678667383127,0.1875,0.0757321332616873,0.125,0.013232133261687304,0.09375,0.018017866738312696,0.109375,0.002392866738312696
N004307,N010960,different,0.1471984805318138,0.1875,0.04030151946818619,0.171875,0.024676519468186192,0.140625,0.006573480531813808,0.1328125,0.014385980531813808
N005835,N008645,different,0.3813084112149533,0.4375,0.05619158878504671,0.4375,0.05619158878504671,0.3828125,0.0015040887850467088,0.375,0.006308411214953291
N001422,N004687,different,0.2548476454293629,0.40625,0.1514023545706371,0.3125,0.05765235457063711,0.3125,0.05765235457063711,0.30859375,0.05374610457063711
N007233,N007728,different,0.0721997300944669,0.0625,0.009699730094466896,0.03125,0.040949730094466896,0.0390625,0.033137230094466896,0.05078125,0.021418480094466896
N009592,N009782,different,0.1672,0.21875,0.05155000000000001,0.234375,0.06717500000000001,0.21875,0.05155000000000001,0.20703125,0.03983125000000001
N011533,N011534,same,0.5235803657362849,0.59375,0.07016963426371514,0.546875,0.02329463426371514,0.6015625,0.07798213426371514,0.5703125,0.04673213426371514
N005300,N005301,same,0.9293044469783353,0.90625,0.023054446978335252,0.890625,0.03867944697833525,0.9140625,0.015241946978335252,0.921875,0.007429446978335252
N005855,N007938,different,0.1415384615384615,0.25,0.1084615384615385,0.234375,0.0928365384615385,0.1796875,0.0381490384615385,0.17578125,0.0342427884615385
N007921,N007922,same,0.5435244161358811,0.59375,0.050225583864118906,0.546875,0.0033505838641189056,0.4921875,0.051336916135881094,0.5390625,0.004461916135881094
N001521,N006976,different,0.2919605077574048,0.125,0.16696050775740479,0.15625,0.13571050775740479,0.1796875,0.11227300775740479,0.27734375,0.014616757757404786
N000725,N008406,different,0.2877094972067039,0.375,0.08729050279329609,0.375,0.08729050279329609,0.3515625,0.06385300279329609,0.32421875,0.03650925279329609
N004174,N006820,different,0.1487481590574374,0.21875,0.0700018409425626,0.25,0.1012518409425626,0.203125,0.05437684094256259,0.1796875,0.030939340942562593
N000607,N004665,different,0.1477170993733214,0.15625,0.008532900626678608,0.140625,0.007092099373321392,0.15625,0.008532900626678608,0.1796875,0.03197040062667861
N003228,N006079,different,0.1407942238267148,0.125,0.015794223826714804,0.140625,0.00016922382671480385,0.125,0.015794223826714804,0.1484375,0.007643276173285196
N010506,N010507,same,0.5048231511254019,0.59375,0.08892684887459812,0.53125,0.02642684887459812,0.5859375,0.08111434887459812,0.53125,0.02642684887459812
N010699,N010700,same,0.527363184079602,0.46875,0.05861318407960203,0.453125,0.07423818407960203,0.453125,0.07423818407960203,0.4921875,0.03517568407960203
N001185,N004181,different,0.2413509060955519,0.28125,0.039899093904448096,0.3125,0.0711490939044481,0.265625,0.024274093904448096,0.2421875,0.0008365939044480963
N005027,N005028,same,0.9024767801857584,0.9375,0.03502321981424161,0.953125,0.05064821981424161,0.9296875,0.027210719814241613,0.90625,0.003773219814241613
N001758,N009092,different,0.1349557522123893,0.28125,0.1462942477876107,0.171875,0.03691924778761069,0.1640625,0.029106747787610687,0.1796875,0.04473174778761069
N002928,N003582,different,0.0769716088328075,0.0625,0.0144716088328075,0.046875,0.0300966088328075,0.0390625,0.0379091088328075,0.05859375,0.0183778588328075
N003050,N008741,different,0.3537300922045264,0.375,0.021269907795473608,0.28125,0.07248009220452639,0.2734375,0.08029259220452639,0.359375,0.005644907795473608
N004158,N011487,different,0.1392045454545454,0.15625,0.017045454545454614,0.140625,0.0014204545454546136,0.1328125,0.006392045454545386,0.13671875,0.0024857954545453864
N000139,N007621,different,0.1408582089552238,0.15625,0.015391791044776199,0.125,0.0158582089552238,0.1484375,0.0075792910447761985,0.15234375,0.011485541044776199
N007036,N007038,same,0.3094098883572568,0.40625,0.0968401116427432,0.34375,0.0343401116427432,0.328125,0.0187151116427432,0.33984375,0.0304338616427432
N002201,N002648,different,0.1412056151940545,0.1875,0.0462943848059455,0.140625,0.0005806151940545012,0.1015625,0.0396431151940545,0.1171875,0.0240181151940545
N000003,N000843,different,0.3449074074074074,0.25,0.09490740740740738,0.296875,0.048032407407407385,0.2734375,0.07146990740740738,0.33203125,0.012876157407407385
N007190,N008966,different,0.1497277676950998,0.125,0.024727767695099795,0.171875,0.022147232304900205,0.1484375,0.0012902676950997949,0.19140625,0.041678482304900205
N010033,N010034,same,0.9582712369597616,0.96875,0.010478763040238426,0.9375,0.020771236959761574,0.9453125,0.012958736959761574,0.95703125,0.0012399869597615742
N005989,N005990,same,0.5709057639524245,0.6875,0.11659423604757546,0.578125,0.007219236047575461,0.609375,0.03846923604757546,0.60546875,0.03456298604757546
N002242,N004023,different,0.134,0.15625,0.022249999999999992,0.09375,0.04025000000000001,0.1015625,0.03243750000000001,0.12109375,0.012906250000000008
N000443,N004578,different,0.0691624365482233,0.09375,0.024587563451776706,0.078125,0.008962563451776706,0.0625,0.006662436548223294,0.06640625,0.002756186548223294
N005743,N005744,same,0.3746283448959365,0.375,0.0003716551040635063,0.34375,0.030878344895936494,0.3828125,0.008184155104063506,0.3984375,0.023809155104063506
N003903,N006662,different,0.0873124147339699,0.09375,0.006437585266030096,0.09375,0.006437585266030096,0.1015625,0.014250085266030096,0.1015625,0.014250085266030096
N011033,N011036,same,0.5340572556762093,0.625,0.09094274432379068,0.640625,0.10656774432379068,0.640625,0.10656774432379068,0.55078125,0.01672399432379068
N006643,N006644,same,0.3333333333333333,0.34375,0.010416666666666685,0.296875,0.036458333333333315,0.2734375,0.059895833333333315,0.28125,0.052083333333333315
